,YEAR,MONTH,WEEK,quantity,unit_price,fem,pol1,total_cost,DCM,gross_sales,avg_inventory_whp,avg_inventory_sales,product_cost_mxn,DCM_margin,qty_last_week,qty_avg_prev_4w,price_avg_last_week,cost_avg_last_week,price_avg_prev_4w,cost_avg_prev_4w,event_effect
73,2024,5,21,15348.0,10448.84069481705,0.1202522123893805,0.0626946902654867,6838.564617358226,3610.276077458825,627191.3441042154,0.3011221783219326,0.0096578335198433,4885.649384024071,0.3543298765088653,14717.0,13001.5,10339.490371321452,6735.304348528893,10590.359131672893,6839.387048715891,0
74,2024,5,22,6290.0,10431.095834183923,0.1219460784313725,0.0629083333333333,6856.197263551149,3574.898570632776,286067.8691964994,0.6221274227560927,0.0523034825943628,4798.199876894093,0.3498061262933808,15348.0,13028.25,10448.84069481705,6838.564617358226,10539.506009171153,6795.035379568898,0
75,2024,6,23,9355.0,10490.762839959572,0.1190967741935483,0.0633359447004608,6990.848593207848,3499.914246751723,402554.5951518949,0.4890247824489983,0.0681933132092546,4909.830444448065,0.3162882152414661,6290.0,12237.25,10431.095834183923,6856.197263551149,10451.781578859673,6786.171951515025,0
76,2024,6,24,6457.0,10775.367470798186,0.1163054187192118,0.060647290640394,6767.19136415689,4008.176106641296,294171.9838345015,0.4179056107343343,0.0735208026238981,4752.372276078103,0.386222459752743,9355.0,11427.5,10490.762839959572,6990.848593207848,10427.547435070499,6855.22870566153,0
77,2024,6,25,6867.0,10525.056164555956,0.1246820276497695,0.0620152073732718,6813.226283520853,3711.829881035102,291861.8390647696,0.58346647631154,0.0817724230454645,4780.235359603387,0.3622595961194255,6457.0,9362.5,10775.367470798186,6767.19136415689,10536.516709939682,6863.2004595685285,0
78,2024,6,26,8010.0,10782.876044325463,0.1178558951965065,0.0587698689956331,6746.127709131687,4036.748335193779,331618.9161099804,26.720264794749266,0.0651578906009936,4803.3731643762885,0.383000102351654,6867.0,7242.25,10525.056164555956,6813.226283520853,10555.570577374408,6856.865876109185,0
79,2024,7,27,8199.0,10774.350199933218,0.1196624472573839,0.0612696202531645,6890.843074923165,3883.507125010055,332297.4493455602,33.92344523904975,0.0619159131600874,4817.296791154662,0.3677649860128042,8010.0,7672.25,10782.876044325463,6746.127709131687,10643.515629909794,6829.34848750432,0
80,2024,7,28,8374.0,10581.824461871733,0.1090128205128205,0.061425641025641,6905.0732693821255,3676.751192489607,340284.4998484998,0.567584970118743,0.0680113841033381,4887.542376603996,0.3466955483977231,8199.0,7383.25,10774.350199933218,6890.843074923165,10714.412469903205,6804.347107933149,0
81,2024,7,29,10435.0,10332.785365753442,0.1098837209302325,0.0608553488372093,6673.010070234274,3659.775295519168,434799.5528658375,35.66452544071329,0.0666139594545354,4839.627810943604,0.3496208622448009,8374.0,7862.5,10581.824461871733,6905.0732693821255,10666.026717671593,6838.817584239458,0
82,2024,7,30,9883.0,10429.259732878898,0.1151452991452991,0.0636380341880342,6872.28794555942,3556.9717873194786,384394.15280979953,0.5006428423646753,0.050333302269031,4836.337058863098,0.3432803939436393,10435.0,8754.5,10332.785365753442,6673.010070234274,10617.959017970963,6803.763530917812,0
